brute,10000,15.0914959908
brute,10000,15.2340369225
brute,10000,15.2137799263
brute,10000,15.027433157
brute,10000,15.9152719975
brute,10000,16.1946730614
brute,10000,15.9831478596
brute,10000,16.1975011826
brute,10000,16.0157680511
brute,10000,15.8748149872
brute,1000,0.154899120331
brute,1000,0.160115003586
brute,1000,0.158364057541
brute,1000,0.159765958786
brute,1000,0.158821105957
brute,1000,0.15389084816
brute,1000,0.158544063568
brute,1000,0.160117864609
brute,1000,0.159987211227
brute,1000,0.157547950745
brute,100,0.00154805183411
brute,100,0.00146007537842
brute,100,0.00155806541443
brute,100,0.00151395797729
brute,100,0.00155687332153
brute,100,0.00148010253906
brute,100,0.00147604942322
brute,100,0.00149583816528
brute,100,0.00165486335754
brute,100,0.00147390365601
brute,12000,25.7176060677
brute,12000,26.4742100239
brute,12000,27.6721179485
brute,12000,25.745336771
brute,12000,25.8455550671
brute,12000,22.7082958221
brute,12000,23.1099629402
brute,12000,22.9093148708
brute,12000,22.9833879471
brute,12000,23.3185119629
brute,14000,30.9582710266
brute,14000,30.7004630566
brute,14000,30.6388602257
brute,14000,32.7843930721
brute,14000,32.1075918674
brute,14000,31.8915832043
brute,14000,31.2070810795
brute,14000,30.8816530704
brute,14000,30.7205200195
brute,14000,31.6461260319
brute,2000,0.620997905731
brute,2000,0.636656999588
brute,2000,0.644943237305
brute,2000,0.64758014679
brute,2000,0.634069919586
brute,2000,0.641189098358
brute,2000,0.630745887756
brute,2000,0.58464884758
brute,2000,0.593560934067
brute,2000,0.615771055222
brute,4000,2.54024791718
brute,4000,2.47899889946
brute,4000,2.62238812447
brute,4000,2.47404098511
brute,4000,2.53858304024
brute,4000,2.4625711441
brute,4000,2.52356791496
brute,4000,2.52617502213
brute,4000,2.48220896721
brute,4000,2.52450489998
brute,500,0.0377089977264
brute,500,0.0413780212402
brute,500,0.0386769771576
brute,500,0.0390181541443
brute,500,0.0390570163727
brute,500,0.0393860340118
brute,500,0.0381240844727
brute,500,0.0388700962067
brute,500,0.03799700737
brute,500,0.0385949611664
brute,8000,10.3058950901
brute,8000,10.2577068806
brute,8000,10.1703929901
brute,8000,10.2482769489
brute,8000,10.8745830059
brute,8000,12.4139659405
brute,8000,9.81429505348
brute,8000,12.4106140137
brute,8000,10.9487030506
brute,8000,10.5690770149
seuil,10000,0.103843927383
seuil,10000,0.105218887329
seuil,10000,0.100801229477
seuil,10000,0.102390050888
seuil,10000,0.101064920425
seuil,10000,0.102900981903
seuil,10000,0.0990960597992
seuil,10000,0.105492830276
seuil,10000,0.106289148331
seuil,10000,0.100967884064
seuil,1000,0.00688004493713
seuil,1000,0.00696110725403
seuil,1000,0.00688004493713
seuil,1000,0.00673794746399
seuil,1000,0.00732684135437
seuil,1000,0.00685000419617
seuil,1000,0.00712609291077
seuil,1000,0.00706505775452
seuil,1000,0.00702691078186
seuil,1000,0.0069420337677
seuil,100,0.00049901008606
seuil,100,0.000492095947266
seuil,100,0.000500917434692
seuil,100,0.000456094741821
seuil,100,0.000476837158203
seuil,100,0.000533819198608
seuil,100,0.000548124313354
seuil,100,0.000553131103516
seuil,100,0.00068211555481
seuil,100,0.000576019287109
seuil,12000,0.119346141815
seuil,12000,0.124199867249
seuil,12000,0.124176025391
seuil,12000,0.126602172852
seuil,12000,0.124328136444
seuil,12000,0.122740983963
seuil,12000,0.123924970627
seuil,12000,0.128924846649
seuil,12000,0.12913107872
seuil,12000,0.129050016403
seuil,14000,0.148987054825
seuil,14000,0.146739959717
seuil,14000,0.145215034485
seuil,14000,0.148441076279
seuil,14000,0.145906925201
seuil,14000,0.143946886063
seuil,14000,0.143007993698
seuil,14000,0.1450278759
seuil,14000,0.144915103912
seuil,14000,0.143056869507
seuil,2000,0.0158672332764
seuil,2000,0.0151259899139
seuil,2000,0.0153760910034
seuil,2000,0.0153501033783
seuil,2000,0.0153479576111
seuil,2000,0.0158588886261
seuil,2000,0.0156540870667
seuil,2000,0.0152149200439
seuil,2000,0.0167109966278
seuil,2000,0.0150611400604
seuil,4000,0.034414768219
seuil,4000,0.0340461730957
seuil,4000,0.0338869094849
seuil,4000,0.0352170467377
seuil,4000,0.0336170196533
seuil,4000,0.0377008914948
seuil,4000,0.0334320068359
seuil,4000,0.0381698608398
seuil,4000,0.0366168022156
seuil,4000,0.0353260040283
seuil,500,0.00316405296326
seuil,500,0.00325512886047
seuil,500,0.00315618515015
seuil,500,0.00304198265076
seuil,500,0.00327491760254
seuil,500,0.00343585014343
seuil,500,0.00330686569214
seuil,500,0.00321483612061
seuil,500,0.00334596633911
seuil,500,0.0034658908844
seuil,8000,0.0715799331665
seuil,8000,0.072879076004
seuil,8000,0.0763049125671
seuil,8000,0.0756359100342
seuil,8000,0.0745489597321
seuil,8000,0.0770280361176
seuil,8000,0.0742931365967
seuil,8000,0.0727820396423
seuil,8000,0.0735609531403
seuil,8000,0.0736689567566
seuil4,10000,0.0863909721375
seuil4,10000,0.0829229354858
seuil4,10000,0.0861649513245
seuil4,10000,0.0860159397125
seuil4,10000,0.0862338542938
seuil4,10000,0.0840690135956
seuil4,10000,0.0820190906525
seuil4,10000,0.0835900306702
seuil4,10000,0.0838260650635
seuil4,10000,0.0852608680725
seuil4,1000,0.00519990921021
seuil4,1000,0.0051109790802
seuil4,1000,0.00513887405396
seuil4,1000,0.00497984886169
seuil4,1000,0.00543689727783
seuil4,1000,0.00537610054016
seuil4,1000,0.00813579559326
seuil4,1000,0.00569200515747
seuil4,1000,0.00546407699585
seuil4,1000,0.0051600933075
seuil4,100,0.000337839126587
seuil4,100,0.000324010848999
seuil4,100,0.000347852706909
seuil4,100,0.000313997268677
seuil4,100,0.000473976135254
seuil4,100,0.000362873077393
seuil4,100,0.000348091125488
seuil4,100,0.000350952148438
seuil4,100,0.000371932983398
seuil4,100,0.000334978103638
seuil4,12000,0.105043172836
seuil4,12000,0.103334903717
seuil4,12000,0.107037067413
seuil4,12000,0.106451034546
seuil4,12000,0.106158018112
seuil4,12000,0.100670099258
seuil4,12000,0.102602005005
seuil4,12000,0.100708961487
seuil4,12000,0.103630065918
seuil4,12000,0.100802898407
seuil4,14000,0.120534896851
seuil4,14000,0.123044967651
seuil4,14000,0.123829841614
seuil4,14000,0.119405984879
seuil4,14000,0.12325501442
seuil4,14000,0.122769117355
seuil4,14000,0.120125055313
seuil4,14000,0.123783111572
seuil4,14000,0.124626874924
seuil4,14000,0.12429189682
seuil4,2000,0.0118460655212
seuil4,2000,0.0114920139313
seuil4,2000,0.0117149353027
seuil4,2000,0.0126090049744
seuil4,2000,0.0119118690491
seuil4,2000,0.0123500823975
seuil4,2000,0.0124261379242
seuil4,2000,0.0126578807831
seuil4,2000,0.0122590065002
seuil4,2000,0.0121901035309
seuil4,4000,0.0283770561218
seuil4,4000,0.0267338752747
seuil4,4000,0.0267441272736
seuil4,4000,0.0281240940094
seuil4,4000,0.025887966156
seuil4,4000,0.0266921520233
seuil4,4000,0.0271010398865
seuil4,4000,0.0267241001129
seuil4,4000,0.0280840396881
seuil4,4000,0.0262241363525
seuil4,500,0.00228810310364
seuil4,500,0.00245785713196
seuil4,500,0.00247287750244
seuil4,500,0.00223803520203
seuil4,500,0.00244188308716
seuil4,500,0.00241303443909
seuil4,500,0.00239205360413
seuil4,500,0.00221610069275
seuil4,500,0.00252294540405
seuil4,500,0.00248193740845
seuil4,8000,0.0613031387329
seuil4,8000,0.059718132019
seuil4,8000,0.062646150589
seuil4,8000,0.0590808391571
seuil4,8000,0.0619020462036
seuil4,8000,0.059830904007
seuil4,8000,0.0599679946899
seuil4,8000,0.0588710308075
seuil4,8000,0.0607919692993
seuil4,8000,0.0593378543854
